latitude,longitude,datetime
85.07478,133.14282,2019-10-21 19:01:15
85.08011,133.09824,2019-10-21 20:01:43
85.08569,133.04837,2019-10-21 21:00:54
85.09192,132.99142,2019-10-21 22:01:24
85.09898,132.93094,2019-10-21 23:01:44
85.10651,132.87148,2019-10-22 00:01:14
85.11453,132.81277,2019-10-22 01:01:24
85.12303,132.75653,2019-10-22 02:01:51
85.13140,132.70503,2019-10-22 03:01:53
85.13928,132.65715,2019-10-22 04:01:21
85.14652,132.61024,2019-10-22 05:00:54
85.15317,132.55991,2019-10-22 06:01:21
85.15907,132.50510,2019-10-22 07:01:24
85.16440,132.44435,2019-10-22 08:01:51
85.16920,132.38069,2019-10-22 09:01:42
85.17381,132.31335,2019-10-22 10:01:24
85.17833,132.24203,2019-10-22 11:01:42
85.18288,132.17018,2019-10-22 12:01:12
85.18768,132.09818,2019-10-22 13:01:54
85.19250,132.03072,2019-10-22 14:01:20
85.19738,131.96690,2019-10-22 15:00:54
85.20222,131.90646,2019-10-22 16:01:24
85.20683,131.85005,2019-10-22 17:01:54
85.21107,131.79825,2019-10-22 18:01:23
85.21496,131.74699,2019-10-22 19:01:39
85.21828,131.69482,2019-10-22 20:01:12
85.22153,131.63809,2019-10-22 21:01:24
85.22463,131.57945,2019-10-22 22:00:54
85.22805,131.51787,2019-10-22 23:01:14
85.23152,131.45639,2019-10-23 00:01:43
85.23514,131.39391,2019-10-23 01:01:54
85.23885,131.33310,2019-10-23 02:01:23
85.24256,131.27393,2019-10-23 03:00:54
85.24594,131.21974,2019-10-23 04:01:39
85.24892,131.16862,2019-10-23 05:01:20
85.25130,131.12045,2019-10-23 06:01:53
85.25326,131.07494,2019-10-23 07:01:24
85.25491,131.02835,2019-10-23 08:01:52
85.25643,130.98335,2019-10-23 09:01:17
85.25794,130.93849,2019-10-23 10:00:54
85.25956,130.89398,2019-10-23 11:01:37
85.26128,130.85669,2019-10-23 12:01:09
85.26316,130.82068,2019-10-23 13:01:40
85.26527,130.78761,2019-10-23 14:01:13
85.26749,130.75928,2019-10-23 15:01:20
85.26958,130.73303,2019-10-23 16:01:12
85.27150,130.70792,2019-10-23 17:00:54
85.27327,130.68376,2019-10-23 18:01:24
85.27486,130.65892,2019-10-23 19:01:54
85.27637,130.63177,2019-10-23 20:01:21
85.27791,130.60002,2019-10-23 21:01:24
85.27972,130.56371,2019-10-23 22:01:09
85.28191,130.52545,2019-10-23 23:01:24
85.28453,130.48621,2019-10-24 00:01:54
85.28768,130.44647,2019-10-24 01:01:54
85.29130,130.41055,2019-10-24 02:01:24
85.29522,130.37932,2019-10-24 03:01:42
85.29895,130.34927,2019-10-24 04:01:24
85.30247,130.31937,2019-10-24 05:01:54
85.30580,130.28632,2019-10-24 06:01:21
85.30910,130.25056,2019-10-24 07:01:18
85.31232,130.21242,2019-10-24 08:01:49
85.31509,130.16943,2019-10-24 09:01:42
85.31783,130.12427,2019-10-24 10:01:24
85.32075,130.07227,2019-10-24 11:01:16
85.32388,130.01468,2019-10-24 12:01:52
85.32747,129.95839,2019-10-24 13:01:54
85.33150,129.90407,2019-10-24 14:01:24
85.33578,129.85060,2019-10-24 15:01:44
85.34016,129.80193,2019-10-24 16:01:21
85.34371,129.75745,2019-10-24 17:01:23
85.34709,129.71960,2019-10-24 18:01:53
85.34985,129.68103,2019-10-24 19:01:38
85.35201,129.64049,2019-10-24 20:01:12
85.35398,129.59267,2019-10-24 21:01:44
85.35605,129.53535,2019-10-24 22:01:24
85.35823,129.47415,2019-10-24 23:00:54
85.36053,129.41446,2019-10-25 00:01:24
85.36288,129.35966,2019-10-25 01:01:54
85.36513,129.31216,2019-10-25 02:01:21
85.36718,129.27255,2019-10-25 03:01:24
85.36892,129.24026,2019-10-25 04:01:12
85.37025,129.21420,2019-10-25 05:01:23
85.37112,129.19234,2019-10-25 06:01:54
85.37164,129.17149,2019-10-25 07:01:14
85.37198,129.14728,2019-10-25 08:01:52
85.37228,129.11942,2019-10-25 09:01:40
85.37266,129.08807,2019-10-25 10:01:24
85.37309,129.05565,2019-10-25 11:01:09
85.37361,129.02344,2019-10-25 12:01:43
85.37421,128.99435,2019-10-25 13:01:21
85.37495,128.96803,2019-10-25 14:01:54
85.37581,128.94406,2019-10-25 15:01:39
85.37663,128.92271,2019-10-25 16:01:24
85.37727,128.90247,2019-10-25 17:01:21
85.37768,128.88235,2019-10-25 18:01:54
85.37778,128.85989,2019-10-25 19:01:54
85.37772,128.83926,2019-10-25 20:01:24
85.37759,128.81558,2019-10-25 21:01:46
85.37756,128.79036,2019-10-25 22:01:21
85.37753,128.76547,2019-10-25 23:01:24
85.37767,128.74034,2019-10-26 00:01:54
85.37801,128.71651,2019-10-26 01:01:24
85.37858,128.69466,2019-10-26 02:01:54
85.37925,128.67775,2019-10-26 03:01:42
85.37990,128.66365,2019-10-26 04:01:39
85.38047,128.65176,2019-10-26 05:01:24
85.38091,128.63998,2019-10-26 06:01:54
85.38119,128.62682,2019-10-26 07:01:54
85.38138,128.61092,2019-10-26 08:01:21
85.38161,128.59041,2019-10-26 09:01:44
85.38190,128.56689,2019-10-26 10:01:38
85.38237,128.54070,2019-10-26 11:01:46
