latitude,longitude,datetime
86.12255,115.83056,2019-11-08 01:53:38
86.12148,115.79137,2019-11-08 03:53:38
86.11936,115.75212,2019-11-08 05:53:38
86.11608,115.70280,2019-11-08 07:53:37
86.11201,115.64061,2019-11-08 09:53:45
86.10807,115.57138,2019-11-08 11:53:38
86.10412,115.50786,2019-11-08 13:53:37
86.09966,115.45409,2019-11-08 15:53:38
86.09433,115.40683,2019-11-08 17:53:38
86.08792,115.35740,2019-11-08 19:53:37
86.08127,115.31121,2019-11-08 21:53:38
86.07501,115.27741,2019-11-08 23:53:39
86.06974,115.26741,2019-11-09 01:53:37
86.06470,115.27454,2019-11-09 03:53:38
86.05941,115.28849,2019-11-09 05:53:38
86.05435,115.29264,2019-11-09 07:53:37
86.05000,115.29013,2019-11-09 09:53:45
86.04628,115.29329,2019-11-09 11:53:38
86.04312,115.31641,2019-11-09 13:53:37
86.04005,115.35439,2019-11-09 15:53:38
86.03713,115.39201,2019-11-09 17:53:38
86.03463,115.42230,2019-11-09 19:53:38
86.03281,115.44861,2019-11-09 21:53:38
86.03186,115.47906,2019-11-09 23:53:41
86.03155,115.51640,2019-11-10 01:53:38
86.03159,115.56183,2019-11-10 03:53:38
86.03163,115.60776,2019-11-10 05:53:38
86.03197,115.64510,2019-11-10 07:53:37
86.03320,115.67205,2019-11-10 09:53:43
86.03543,115.69809,2019-11-10 11:53:42
86.03843,115.73538,2019-11-10 13:53:42
86.04143,115.78324,2019-11-10 15:53:38
86.04437,115.83009,2019-11-10 17:53:41
86.04814,115.86584,2019-11-10 19:53:38
86.05325,115.89041,2019-11-10 21:53:38
86.05975,115.91586,2019-11-10 23:53:38
86.06718,115.95499,2019-11-11 01:53:38
86.07535,116.00591,2019-11-11 03:53:41
86.08487,116.05364,2019-11-11 05:53:41
86.09620,116.09608,2019-11-11 07:53:42
86.10960,116.13942,2019-11-11 09:53:46
86.12405,116.19385,2019-11-11 11:53:38
86.13843,116.26571,2019-11-11 13:53:37
86.15138,116.35228,2019-11-11 15:53:40
86.16222,116.44628,2019-11-11 17:53:38
86.17166,116.54143,2019-11-11 19:53:37
86.18078,116.63747,2019-11-11 21:53:38
86.19009,116.74028,2019-11-11 23:53:39
86.19930,116.85442,2019-11-12 01:53:37
86.20805,116.96648,2019-11-12 03:53:38
86.21667,117.05833,2019-11-12 05:53:38
86.22535,117.11935,2019-11-12 07:53:37
86.23487,117.15707,2019-11-12 09:53:40
86.24527,117.19925,2019-11-12 11:53:38
86.25530,117.25627,2019-11-12 13:53:40
86.26441,117.32254,2019-11-12 15:53:38
86.27121,117.36269,2019-11-12 17:53:38
86.27700,117.38916,2019-11-12 19:53:37
86.28278,117.41564,2019-11-12 21:53:38
86.28856,117.44211,2019-11-12 23:53:38
86.29435,117.46859,2019-11-13 01:53:37
86.30013,117.49507,2019-11-13 03:53:38
86.30591,117.52155,2019-11-13 05:53:38
86.31170,117.54802,2019-11-13 07:53:37
86.31748,117.57450,2019-11-13 09:53:40
86.32327,117.60100,2019-11-13 11:53:45
86.32904,117.62745,2019-11-13 13:53:37
86.33482,117.65391,2019-11-13 15:53:34
86.34061,117.68039,2019-11-13 17:53:33
86.34639,117.70688,2019-11-13 19:53:37
86.35218,117.73336,2019-11-13 21:53:39
86.35796,117.75981,2019-11-13 23:53:33
86.36374,117.78631,2019-11-14 01:53:37
86.36953,117.81278,2019-11-14 03:53:38
86.37531,117.83926,2019-11-14 05:53:38
86.37790,117.85214,2019-11-14 06:53:30
85.94200,119.96456,2019-11-22 21:53:44
85.94234,119.92383,2019-11-22 23:53:36
85.94373,119.89934,2019-11-23 01:53:43
85.94503,119.91902,2019-11-23 03:53:43
85.94545,119.97054,2019-11-23 05:53:50
85.94614,120.03535,2019-11-23 07:53:45
85.94842,120.09984,2019-11-23 09:53:48
85.95373,120.17017,2019-11-23 11:53:50
85.96222,120.26697,2019-11-23 13:53:43
85.97174,120.40872,2019-11-23 15:53:43
85.98087,120.56061,2019-11-23 17:53:50
85.99005,120.67859,2019-11-23 19:53:43
86.00229,120.76005,2019-11-23 21:53:43
86.01911,120.83157,2019-11-23 23:53:50
86.03783,120.90273,2019-11-24 01:53:43
86.05645,120.98645,2019-11-24 03:53:43
86.07255,121.05699,2019-11-24 05:53:49
86.08678,121.08722,2019-11-24 07:53:43
86.10041,121.07908,2019-11-24 09:53:48
86.11217,121.05546,2019-11-24 11:53:49
86.11989,121.02655,2019-11-24 13:53:43
86.13025,120.99914,2019-11-24 15:53:43
86.14304,120.96548,2019-11-24 17:53:49
86.15624,120.90068,2019-11-24 19:53:43
86.17050,120.80387,2019-11-24 21:53:43
86.18387,120.70629,2019-11-24 23:53:50
86.19726,120.61413,2019-11-25 01:53:43
86.21119,120.53113,2019-11-25 03:53:43
86.22517,120.43917,2019-11-25 05:53:50
86.23918,120.33462,2019-11-25 07:53:43
86.25159,120.21902,2019-11-25 09:53:47
86.26272,120.10062,2019-11-25 11:53:50
86.27286,119.99103,2019-11-25 13:53:43
86.28242,119.88879,2019-11-25 15:53:43
86.29120,119.78413,2019-11-25 17:53:50
86.29903,119.66916,2019-11-25 19:53:43
86.30628,119.54334,2019-11-25 21:53:43
86.31302,119.41557,2019-11-25 23:53:50
86.31864,119.28559,2019-11-26 01:53:42
86.32357,119.15683,2019-11-26 03:53:43
86.32772,119.02747,2019-11-26 05:53:50
86.33110,118.89245,2019-11-26 07:53:43
86.33394,118.75530,2019-11-26 09:53:47
86.33677,118.61672,2019-11-26 11:53:50
86.33898,118.47887,2019-11-26 13:53:43
86.34091,118.35301,2019-11-26 15:53:43
86.34270,118.23238,2019-11-26 17:53:49
86.34530,118.12491,2019-11-26 19:53:42
86.34811,118.01633,2019-11-26 21:53:43
86.35098,117.90781,2019-11-26 23:53:49
86.35374,117.80670,2019-11-27 01:53:43
86.35616,117.71680,2019-11-27 03:53:43
86.35852,117.63100,2019-11-27 05:53:49
86.36079,117.54526,2019-11-27 07:53:43
86.36341,117.45008,2019-11-27 09:53:49
86.36559,117.34974,2019-11-27 11:53:49
86.36765,117.24002,2019-11-27 13:53:43
86.36912,117.14577,2019-11-27 15:53:43
86.37028,117.06060,2019-11-27 17:53:49
86.37140,116.96807,2019-11-27 19:53:43
86.37286,116.85893,2019-11-27 21:53:43
86.37374,116.74430,2019-11-27 23:53:50
86.37344,116.62764,2019-11-28 01:53:43
86.37248,116.51325,2019-11-28 03:53:43
86.37079,116.39933,2019-11-28 05:53:49
86.36824,116.27652,2019-11-28 07:53:43
86.36551,116.13766,2019-11-28 09:53:48
86.36298,115.98936,2019-11-28 11:53:50
86.35970,115.81407,2019-11-28 13:53:42
86.35541,115.62701,2019-11-28 15:53:43
86.35031,115.43200,2019-11-28 17:53:50
86.34540,115.21736,2019-11-28 19:53:43
86.34091,114.99354,2019-11-28 21:53:43
86.33670,114.77146,2019-11-28 23:53:50
86.33177,114.55251,2019-11-29 01:53:43
86.32655,114.33312,2019-11-29 03:53:43
86.32147,114.10887,2019-11-29 05:53:49
86.31739,113.88505,2019-11-29 07:53:43
86.31445,113.66884,2019-11-29 09:53:48
86.31196,113.45950,2019-11-29 11:53:50
86.30890,113.26728,2019-11-29 13:53:43
86.30411,113.11912,2019-11-29 15:53:43
86.29841,112.98059,2019-11-29 17:53:50
86.29273,112.83864,2019-11-29 19:53:43
86.28753,112.69598,2019-11-29 21:53:43
86.28267,112.56292,2019-11-29 23:53:50
86.27712,112.44361,2019-11-30 01:53:42
86.27060,112.33548,2019-11-30 03:53:43
86.26342,112.25610,2019-11-30 05:53:50
86.25635,112.18564,2019-11-30 07:53:43
86.24977,112.12583,2019-11-30 09:53:48
86.24309,112.07838,2019-11-30 11:53:50
86.23569,112.04524,2019-11-30 13:53:43
86.22755,112.02873,2019-11-30 15:53:43
86.21921,112.02144,2019-11-30 17:53:49
86.21140,112.02021,2019-11-30 19:53:43
86.20411,112.02923,2019-11-30 21:53:42
86.19697,112.05690,2019-11-30 23:53:48
86.19007,112.11275,2019-12-01 01:53:43
86.18267,112.18398,2019-12-01 03:53:43
86.17569,112.25680,2019-12-01 05:53:49
86.16926,112.33579,2019-12-01 07:53:43
86.16294,112.41443,2019-12-01 09:53:49
86.15623,112.48481,2019-12-01 11:53:49
86.14891,112.53886,2019-12-01 13:53:43
86.14146,112.58222,2019-12-01 15:53:43
86.13479,112.62518,2019-12-01 17:53:50
86.13000,112.67861,2019-12-01 19:53:43
86.12754,112.74495,2019-12-01 21:53:43
86.12667,112.82143,2019-12-01 23:53:50
86.12633,112.89922,2019-12-02 01:53:42
86.12615,112.97710,2019-12-02 03:53:43
86.12602,113.05882,2019-12-02 05:53:45
86.12636,113.14457,2019-12-02 07:53:43
86.12799,113.23599,2019-12-02 09:53:47
86.13105,113.33073,2019-12-02 11:53:49
86.13531,113.43957,2019-12-02 13:53:43
86.14041,113.57313,2019-12-02 15:53:43
86.14641,113.72943,2019-12-02 17:53:50
86.15350,113.91218,2019-12-02 19:53:43
86.16243,114.10971,2019-12-02 21:53:42
86.17295,114.33059,2019-12-02 23:53:50
86.18365,114.56335,2019-12-03 01:53:43
86.19397,114.80303,2019-12-03 03:53:43
86.20376,115.03849,2019-12-03 05:53:49
86.21323,115.27657,2019-12-03 07:53:43
86.22245,115.51743,2019-12-03 09:53:45
86.23115,115.75125,2019-12-03 11:53:50
86.23970,115.97137,2019-12-03 13:53:43
86.24857,116.18609,2019-12-03 15:53:43
86.25756,116.40406,2019-12-03 17:53:50
86.26563,116.61843,2019-12-03 19:53:43
86.27345,116.82777,2019-12-03 21:53:43
86.28098,117.03057,2019-12-03 23:53:50
86.28807,117.23907,2019-12-04 01:53:43
86.29487,117.45398,2019-12-04 03:53:43
86.30064,117.68053,2019-12-04 05:53:49
86.30510,117.91539,2019-12-04 07:53:43
86.30872,118.14371,2019-12-04 09:53:46
86.31328,118.35152,2019-12-04 11:53:49
86.31860,118.55330,2019-12-04 13:53:43
86.32379,118.77246,2019-12-04 15:53:43
86.32719,119.01624,2019-12-04 17:53:49
86.32943,119.25639,2019-12-04 19:53:43
86.33167,119.46302,2019-12-04 21:53:43
86.33514,119.64997,2019-12-04 23:53:44
86.33983,119.84129,2019-12-05 01:53:43
86.34422,120.05538,2019-12-05 03:53:43
86.34703,120.27885,2019-12-05 05:53:50
86.34856,120.49620,2019-12-05 07:53:42
86.34948,120.69231,2019-12-05 09:53:46
86.35038,120.86786,2019-12-05 11:53:48
86.35180,121.04034,2019-12-05 13:53:43
86.35295,121.22210,2019-12-05 15:53:43
86.35278,121.40451,2019-12-05 17:53:50
86.35120,121.56646,2019-12-05 19:53:39
86.34922,121.69850,2019-12-05 21:53:39
86.34840,121.79657,2019-12-05 23:53:46
86.34847,121.87992,2019-12-06 01:53:43
86.34849,121.95953,2019-12-06 03:53:42
86.34792,122.03514,2019-12-06 05:53:50
86.34704,122.08780,2019-12-06 07:53:42
86.34640,122.11448,2019-12-06 09:53:43
86.34673,122.12169,2019-12-06 11:53:50
86.34829,122.12175,2019-12-06 13:53:43
86.35038,122.12159,2019-12-06 15:53:43
86.35235,122.12508,2019-12-06 17:53:50
86.35343,122.12404,2019-12-06 19:53:43
86.35424,122.10997,2019-12-06 21:53:43
86.35572,122.08100,2019-12-06 23:53:49
86.35828,122.04879,2019-12-07 01:53:43
86.36148,122.02613,2019-12-07 03:53:42
86.36429,122.01727,2019-12-07 05:53:48
86.36687,122.00873,2019-12-07 07:53:42
86.36946,121.99417,2019-12-07 09:53:43
86.37251,121.96241,2019-12-07 11:53:50
86.37704,121.93111,2019-12-07 13:53:39
86.38284,121.89735,2019-12-07 15:53:38
86.38989,121.85359,2019-12-07 17:53:50
86.39775,121.78184,2019-12-07 19:53:39
86.40851,121.67592,2019-12-07 21:53:39
86.42171,121.53672,2019-12-07 23:53:48
86.43678,121.40878,2019-12-08 01:53:38
86.45133,121.32343,2019-12-08 03:53:38
86.46479,121.26947,2019-12-08 05:53:48
86.47690,121.22239,2019-12-08 07:53:38
86.48819,121.16916,2019-12-08 09:53:39
86.49981,121.10955,2019-12-08 11:53:49
86.51230,121.05499,2019-12-08 13:53:38
86.52474,121.01455,2019-12-08 15:53:39
86.53613,120.99135,2019-12-08 17:53:49
86.54613,120.97093,2019-12-08 19:53:39
86.55545,120.93476,2019-12-08 21:53:39
86.56454,120.88701,2019-12-08 23:53:50
86.57405,120.83917,2019-12-09 01:53:39
86.58369,120.80009,2019-12-09 03:53:39
86.59332,120.76463,2019-12-09 05:53:50
86.60240,120.72839,2019-12-09 07:53:38
86.61109,120.68991,2019-12-09 09:53:38
86.61976,120.65538,2019-12-09 11:53:50
86.62873,120.63631,2019-12-09 13:53:38
86.63750,120.63874,2019-12-09 15:53:39
